27137028	Toby Braunhardt	Northwest Territories	Northwest Territories	Corporate
86590680	Corey Catlett	Newfoundland	Atlantic	Home Office
72854769	Jas O'Carroll	Ontario	Ontario	Home Office
48333341	Alan Barnes	Nunavut	Nunavut	Corporate
49488637	Claudia Miner	Northwest Territories	Northwest Territories	Small Business
53790877	Art Miller	British Columbia	West	Corporate
104577129	Mark Haberlin	Nova Scotia	Atlantic	Small Business
47216818	Rick Wilson	Ontario	Ontario	Consumer
93263069	Henry MacAllister	Ontario	Ontario	Small Business
7191557	Charles Sheldon	Nova Scotia	Atlantic	Corporate
80321883	Keith Herrera	Newfoundland	Atlantic	Small Business
86678719	Sara Luxemburg	Quebec	Quebec	Small Business
24306819	Kelly Williams	British Columbia	West	Corporate
94820281	Joy Bell	Nunavut	Nunavut	Home Office
86738505	Russell Applegate	Ontario	Ontario	Small Business
7432978	Dan Campbell	Nova Scotia	Atlantic	Corporate
71098769	Pete Takahito	Ontario	Ontario	Corporate
27211235	Liz Price	British Columbia	West	Corporate
55032223	Giulietta Dortch	Yukon	Yukon	Corporate
47074631	Grace Kelly	Ontario	Ontario	Consumer
39400605	Arthur Prichep	Ontario	Ontario	Home Office
57533478	Fred Harton	British Columbia	West	Home Office
25562063	Carlos Meador	Nova Scotia	Atlantic	Corporate
95361283	Cathy Hwang	Ontario	Ontario	Home Office
90627052	Annie Thurman	Alberta	West	Home Office
70709692	Roland Black	Manitoba	Prarie	Small Business
79845128	Alex Grayson	Nova Scotia	Atlantic	Consumer
22948694	Alan Hwang	New Brunswick	Atlantic	Corporate
89677213	Kelly Williams	Alberta	West	Corporate
23462469	Dean Braden	Ontario	Ontario	Corporate
93612953	Bill Shonely	British Columbia	West	Small Business
83349693	Ben Ferrer	Ontario	Ontario	Corporate
44725860	Karen Bern	Saskachewan	Prarie	Corporate
52327242	Emily Grady	Alberta	West	Home Office
100481316	Nona Balk	Saskachewan	Prarie	Corporate
61069874	Katherine Murray	Nova Scotia	Atlantic	Home Office
97394565	Maria Bertelson	Ontario	Ontario	Home Office
47278754	Justin Hirsh	Quebec	Quebec	Consumer
40247213	Jennifer Patt	British Columbia	West	Home Office
19750832	Eric Barreto	Manitoba	Prarie	Small Business
57991979	Clytie Kelty	Alberta	West	Small Business
91785983	Lela Donovan	British Columbia	West	Corporate
86395368	Edward Becker	Ontario	Ontario	Corporate
56808082	Frank Atkinson	Newfoundland	Atlantic	Corporate
39471769	Meg O'Connel	Manitoba	Prarie	Corporate
41823417	Pierre Wener	Ontario	Ontario	Home Office
44235784	Liz Thompson	Manitoba	Prarie	Corporate
35330575	Darrin Sayre	Yukon	Yukon	Consumer
89179979	Becky Martin	Quebec	Quebec	Home Office
51472989	Rick Duston	Quebec	Quebec	Corporate
56979805	Carl Ludwig	Northwest Territories	Northwest Territories	Corporate
96413817	Monica Federle	British Columbia	West	Corporate
97850819	Caroline Jumper	Quebec	Quebec	Corporate
45692573	Nicole Hansen	Northwest Territories	Northwest Territories	Small Business
79533912	Ken Black	Manitoba	Prarie	Consumer
96713610	Dorris Love	Quebec	Quebec	Home Office
37673316	Valerie Dominguez	Manitoba	Prarie	Corporate
32797971	Dennis Bolton	British Columbia	West	Consumer
66658318	Cari MacIntyre	Alberta	West	Corporate
102020359	Tony Sayre	New Brunswick	Atlantic	Home Office
6954303	Tracy Blumstein	Saskachewan	Prarie	Home Office
68894717	Mark Haberlin	British Columbia	West	Small Business
20711305	Gary McGarr	Quebec	Quebec	Home Office
53947199	Lori Olson	New Brunswick	Atlantic	Consumer
41170795	Brian Thompson	Ontario	Ontario	Home Office
86789397	Natalie Webber	Manitoba	Prarie	Corporate
101440448	Karen Carlisle	Nova Scotia	Atlantic	Corporate
49422276	Bradley Nguyen	Quebec	Quebec	Consumer
39390141	Fred McMath	Quebec	Quebec	Small Business
14110003	George Zrebassa	British Columbia	West	Home Office
12566604	Cindy Schnelling	Saskachewan	Prarie	Corporate
55158361	Michael Kennedy	Quebec	Quebec	Corporate
105870693	Greg Guthrie	Prince Edward Island	Atlantic	Corporate
38079848	Raymond Book	Alberta	West	Consumer
9279285	Yana Sorensen	Quebec	Quebec	Corporate
34287086	Jeremy Farry	Quebec	Quebec	Small Business
88926329	Marc Harrigan	British Columbia	West	Home Office
17355109	Robert Barroso	Nova Scotia	Atlantic	Small Business
73798026	Susan Vittorini	Northwest Territories	Northwest Territories	Corporate
29954303	Tony Molinari	Nova Scotia	Atlantic	Corporate
12997708	Denny Blanton	Ontario	Ontario	Home Office
49950601	Meg Tillman	Saskachewan	Prarie	Small Business
79410087	Amy Hunt	Saskachewan	Prarie	Small Business
42440910	Brad Thomas	Nova Scotia	Atlantic	Corporate
102100618	Carlos Daly	Northwest Territories	Northwest Territories	Home Office
40344994	Dennis Bolton	British Columbia	West	Small Business
105982998	Jessica Myrick	Alberta	West	Small Business
100725173	Ralph Kennedy	Nova Scotia	Atlantic	Corporate
79773068	Rob Lucas	Yukon	Yukon	Small Business
70665879	Carlos Soltero	Manitoba	Prarie	Consumer
30297651	Jocasta Rupert	British Columbia	West	Consumer
20033456	Chad Sievert	Manitoba	Prarie	Corporate
39140094	Doug Bickford	Northwest Territories	Northwest Territories	Corporate
37304343	Nick Radford	Manitoba	Prarie	Corporate
25165064	Yoseph Carroll	Alberta	West	Consumer
13788018	Mike Gockenbach	Manitoba	Prarie	Consumer
43284892	Jay Fine	Nova Scotia	Atlantic	Consumer
25715035	Bobby Elias	British Columbia	West	Small Business
48810863	Nathan Gelder	Ontario	Ontario	Home Office
6763230	Skye Norling	Ontario	Ontario	Home Office
2465224	Jeremy Lonsdale	Northwest Territories	Northwest Territories	Corporate
98310844	Deborah Brumfield	Yukon	Yukon	Small Business
87106625	Sam Craven	Saskachewan	Prarie	Home Office
18837338	Penelope Sewall	Manitoba	Prarie	Home Office
76208299	Lycoris Saunders	Saskachewan	Prarie	Corporate
67755932	Joy Bell	Northwest Territories	Northwest Territories	Home Office
70050666	Sung Shariari	Saskachewan	Prarie	Corporate
14443258	Bart Watters	British Columbia	West	Corporate
64392832	Laurel Workman	Alberta	West	Home Office
69958724	Amy Cox	Yukon	Yukon	Corporate
87691641	Bill Stewart	Ontario	Ontario	Corporate
59645894	Nathan Mautz	New Brunswick	Atlantic	Corporate
10797386	Michael Oakman	Saskachewan	Prarie	Small Business
40351884	Christopher Martinez	British Columbia	West	Home Office
81921479	Michael Oakman	Manitoba	Prarie	Small Business
19317610	Stephanie Ulpright	Ontario	Ontario	Consumer
65628978	Art Foster	Ontario	Ontario	Home Office
47742901	Dave Kipp	British Columbia	West	Consumer
60849801	Erica Hernandez	Ontario	Ontario	Small Business
100125926	Ben Wallace	Quebec	Quebec	Home Office
40629636	Duane Huffman	Ontario	Ontario	Small Business
93471011	Allen Armold	New Brunswick	Atlantic	Home Office
96580875	Mitch Webber	Quebec	Quebec	Corporate
104752832	Jasper Cacioppo	Quebec	Quebec	Home Office
31543089	Aaron Bergman	Alberta	West	Corporate
83620837	Scott Cohen	British Columbia	West	Consumer
97203720	Cassandra Brandow	Alberta	West	Home Office
37535131	Cari Sayre	Alberta	West	Home Office
81910228	Cathy Hwang	Newfoundland	Atlantic	Home Office
39669813	Phillina Ober	New Brunswick	Atlantic	Small Business
12009006	Robert Barroso	Yukon	Yukon	Small Business
107335664	Nathan Mautz	British Columbia	West	Corporate
68210083	Alan Shonely	Nova Scotia	Atlantic	Small Business
63543862	Rick Wilson	Ontario	Ontario	Corporate
4036912	Evan Henry	Ontario	Ontario	Corporate
44768806	Maria Zettner	Manitoba	Prarie	Corporate
22307990	Matt Collister	Saskachewan	Prarie	Home Office
40381618	Cynthia Arntzen	Ontario	Ontario	Home Office
35713813	Matthew Clasen	Manitoba	Prarie	Consumer
42801539	Alex Grayson	Ontario	Ontario	Consumer
98550273	Harold Dahlen	Saskachewan	Prarie	Corporate
35080446	Roy Collins	Saskachewan	Prarie	Corporate
24878468	Natalie DeCherney	Quebec	Quebec	Consumer
48705543	Beth Thompson	Nunavut	Nunavut	Corporate
44424960	David Bremer	Yukon	Yukon	Corporate
64147312	Amy Cox	Ontario	Ontario	Small Business
30311200	Bryan Spruell	British Columbia	West	Home Office
68418756	Jesus Ocampo	Ontario	Ontario	Small Business
94998229	Brian Dahlen	Saskachewan	Prarie	Small Business
69252035	Harold Ryan	Ontario	Ontario	Home Office
44510740	Corinna Mitchell	Ontario	Ontario	Corporate
29954408	Henry Goldwyn	Manitoba	Prarie	Small Business
45162841	Patrick O'Donnell	Ontario	Ontario	Home Office
93758371	Maribeth Dona	British Columbia	West	Home Office
18173108	Liz Carlisle	Saskachewan	Prarie	Corporate
47672749	Nora Price	Quebec	Quebec	Home Office
19646165	Julia Barnett	Yukon	Yukon	Home Office
21729136	Dave Brooks	Ontario	Ontario	Corporate
69084540	Michelle Tran	Quebec	Quebec	Consumer
96376660	Tom Zandusky	Manitoba	Prarie	Home Office
59450419	Naresj Patel	Ontario	Ontario	Small Business
70563874	Mark Cousins	British Columbia	West	Home Office
99048732	Speros Goranitis	British Columbia	West	Corporate
18174109	Eugene Hildebrand	Ontario	Ontario	Home Office
65013142	Kelly Lampkin	Ontario	Ontario	Home Office
76850542	Neola Schneider	Nunavut	Nunavut	Home Office
79088641	Seth Vernon	British Columbia	West	Home Office
27626796	Patricia Hirasaki	Ontario	Ontario	Home Office
22050539	Adam Bellavance	Alberta	West	Small Business
33819770	Dave Poirier	Nova Scotia	Atlantic	Small Business
71417179	Phillina Ober	Alberta	West	Small Business
98340679	Cathy Prescott	Ontario	Ontario	Corporate
93290663	Gene McClure	Manitoba	Prarie	Consumer
79954809	Lauren Leatherbury	Alberta	West	Corporate
62437020	Aimee Bixby	Ontario	Ontario	Home Office
76281881	Nora Paige	British Columbia	West	Small Business
34751059	Maribeth Dona	New Brunswick	Atlantic	Home Office
56674083	Brendan Sweed	Alberta	West	Consumer
79648189	Bradley Talbott	Nova Scotia	Atlantic	Small Business
40155039	Rick Duston	Nova Scotia	Atlantic	Corporate
20002172	Maureen Gastineau	Yukon	Yukon	Consumer
96387888	Roy Skaria	Ontario	Ontario	Corporate
20872558	Sarah Jordon	Nova Scotia	Atlantic	Consumer
93331830	Richard Eichhorn	Saskachewan	Prarie	Consumer
86487510	John Lee	New Brunswick	Atlantic	Corporate
17241550	Rick Hansen	Saskachewan	Prarie	Corporate
14961350	Randy Ferguson	Saskachewan	Prarie	Home Office
19986307	Gary Hansen	Ontario	Ontario	Consumer
53648269	Dana Kaydos	Manitoba	Prarie	Corporate
86931361	Monica Federle	Northwest Territories	Northwest Territories	Corporate
32605811	Michael Dominguez	Ontario	Ontario	Home Office
85418259	Meg Tillman	Manitoba	Prarie	Small Business
34104001	Ben Peterman	Nova Scotia	Atlantic	Corporate
20427219	Benjamin Patterson	Ontario	Ontario	Corporate
23169608	Ed Braxton	Yukon	Yukon	Home Office
11233852	Adam Bellavance	Ontario	Ontario	Small Business
52428882	Tracy Poddar	Ontario	Ontario	Corporate
86396748	Lena Radford	Ontario	Ontario	Small Business
54160156	Ralph Knight	Nunavut	Nunavut	Consumer
61100400	Daniel Byrd	Alberta	West	Home Office
61907970	Christina Vanderzanden	Ontario	Ontario	Small Business
41626962	Carl Jackson	Nunavut	Nunavut	Corporate
28941888	Dionis Lloyd	Quebec	Quebec	Small Business
68423234	Ann Chong	Nunavut	Nunavut	Corporate
71827888	Cyma Kinney	Alberta	West	Small Business
17803888	Darrin Martin	Ontario	Ontario	Small Business
65158225	Aleksandra Gannaway	Yukon	Yukon	Home Office
8553190	Cynthia Delaney	Manitoba	Prarie	Corporate
71683306	Tom Prescott	Quebec	Quebec	Small Business
25228465	Frank Atkinson	Nova Scotia	Atlantic	Corporate
11928127	Beth Thompson	Northwest Territories	Northwest Territories	Corporate
89681717	Clay Ludtke	Quebec	Quebec	Consumer
59478070	Michael Grace	Saskachewan	Prarie	Corporate
64639386	Chuck Magee	Prince Edward Island	Atlantic	Corporate
75843176	Mike Kennedy	Nova Scotia	Atlantic	Corporate
97790785	Ralph Arnett	Quebec	Quebec	Consumer
79197180	Jack O'Briant	Saskachewan	Prarie	Consumer
77123402	Laura Armstrong	Ontario	Ontario	Small Business
35248419	Erica Hernandez	Nova Scotia	Atlantic	Small Business
36941796	Julia Barnett	British Columbia	West	Corporate
30236526	Steve Carroll	Nova Scotia	Atlantic	Consumer
101893757	Ross Baird	Manitoba	Prarie	Corporate
32914519	Art Ferguson	Manitoba	Prarie	Corporate
50130217	Bobby Odegard	Ontario	Ontario	Corporate
14825481	Katrina Willman	Nova Scotia	Atlantic	Consumer
102822795	Bobby Elias	Yukon	Yukon	Small Business
4035756	Philip Fox	Saskachewan	Prarie	Home Office
10045148	Bill Tyler	Nova Scotia	Atlantic	Consumer
75446618	Dave Poirier	British Columbia	West	Small Business
100010565	Helen Andreada	British Columbia	West	Corporate
23386707	Nora Price	New Brunswick	Atlantic	Home Office
97151439	David Wiener	Nova Scotia	Atlantic	Consumer
61874205	Thomas Seio	Northwest Territories	Northwest Territories	Home Office
75847676	Chris Cortes	Ontario	Ontario	Consumer
10010675	Kristen Hastings	Ontario	Ontario	Corporate
75566934	Muhammed MacIntyre	Northwest Territories	Northwest Territories	Small Business
81466627	Chuck Sachs	Nova Scotia	Atlantic	Consumer
50623060	Edward Hooks	Prince Edward Island	Atlantic	Consumer
37146022	Liz MacKendrick	Ontario	Ontario	Corporate
43859307	Christine Abelman	Alberta	West	Corporate
86802122	Mike Pelletier	Alberta	West	Corporate
5768603	Fred McMath	Ontario	Ontario	Small Business
7031126	Cynthia Arntzen	Saskachewan	Prarie	Small Business
73337961	Don Miller	Northwest Territories	Northwest Territories	Home Office
93796619	Duane Noonan	Yukon	Yukon	Corporate
63204716	Herbert Flentye	Ontario	Ontario	Small Business
44368691	Brian Derr	Manitoba	Prarie	Small Business
98068071	Susan MacKendrick	Manitoba	Prarie	Corporate
14291205	Helen Abelman	Prince Edward Island	Atlantic	Home Office
22558635	Brian Derr	Nova Scotia	Atlantic	Small Business
65028410	Joni Blumstein	Ontario	Ontario	Home Office
48889817	Aaron Smayling	Quebec	Quebec	Small Business
40318451	Neil Knudson	Saskachewan	Prarie	Home Office
34851166	Frank Hawley	Alberta	West	Home Office
19995239	Chuck Clark	Nova Scotia	Atlantic	Corporate
47237797	Michelle Huthwaite	Quebec	Quebec	Home Office
77652417	Lindsay Castell	Saskachewan	Prarie	Small Business
16972966	Susan Pistek	Saskachewan	Prarie	Home Office
45622197	Laurel Elliston	New Brunswick	Atlantic	Home Office
29705839	Muhammed Yedwab	New Brunswick	Atlantic	Consumer
89767975	Dave Hallsten	Ontario	Ontario	Home Office
58580475	Brian DeCherney	Alberta	West	Corporate
32302821	John Castell	British Columbia	West	Consumer
86853010	Henry Goldwyn	Prince Edward Island	Atlantic	Small Business
41264800	Tanja Norvell	Manitoba	Prarie	Corporate
95652866	Alex Russell	Alberta	West	Home Office
54579803	Max Ludwig	Saskachewan	Prarie	Corporate
67857024	Patrick O'Brill	British Columbia	West	Home Office
26807355	Sung Chung	Saskachewan	Prarie	Home Office
31848876	Justin Ellison	Saskachewan	Prarie	Home Office
74011642	Eric Barreto	Quebec	Quebec	Consumer
25911898	Sanjit Jacobs	Quebec	Quebec	Consumer
3837643	Lycoris Saunders	Saskachewan	Prarie	Home Office
63590330	Brad Eason	Northwest Territories	Northwest Territories	Small Business
74510177	James Galang	New Brunswick	Atlantic	Consumer
37575390	Shaun Chance	Alberta	West	Corporate
10356602	Lena Creighton	Ontario	Ontario	Corporate
62992734	Rachel Payne	Manitoba	Prarie	Consumer
76590642	Nora Pelletier	Manitoba	Prarie	Home Office
94347685	Jeremy Lonsdale	Saskachewan	Prarie	Corporate
103767580	Andrew Gjertsen	Prince Edward Island	Atlantic	Consumer
49819071	Victoria Pisteka	Yukon	Yukon	Corporate
39501159	Phillip Flathmann	Quebec	Quebec	Small Business
99377938	Ann Blume	Nova Scotia	Atlantic	Small Business
45703891	Matt Collister	Quebec	Quebec	Home Office
31307134	Brendan Murry	Yukon	Yukon	Corporate
45065842	Aaron Bergman	Nunavut	Nunavut	Corporate
25774862	Gary Mitchum	Ontario	Ontario	Consumer
34111372	Muhammed Lee	Yukon	Yukon	Consumer
12488619	Bryan Davis	Northwest Territories	Northwest Territories	Corporate
6982655	Bruce Stewart	Manitoba	Prarie	Corporate
29419859	Mike Pelletier	Northwest Territories	Northwest Territories	Corporate
102857204	Sally Knutson	British Columbia	West	Corporate
82540287	Neola Schneider	Northwest Territories	Northwest Territories	Home Office
71078600	Alejandro Savely	British Columbia	West	Corporate
76000431	Nicole Brennan	Manitoba	Prarie	Consumer
91212453	Max Engle	Quebec	Quebec	Corporate
91884763	Thea Hendricks	Quebec	Quebec	Home Office
23344923	Giulietta Dortch	Yukon	Yukon	Consumer
23905406	Dennis Kane	Quebec	Quebec	Small Business
12419685	Lisa DeCherney	British Columbia	West	Corporate
51228970	Brenda Bowman	Saskachewan	Prarie	Small Business
63686255	Tim Brockman	Alberta	West	Consumer
96218342	Dan Campbell	Quebec	Quebec	Small Business
13638622	Pierre Wener	Quebec	Quebec	Home Office
104494645	Neil Knudson	British Columbia	West	Corporate
51328978	Amy Cox	Ontario	Ontario	Corporate
80862950	Arthur Gainer	Alberta	West	Consumer
103153738	Russell Applegate	Manitoba	Prarie	Small Business
28799558	Gene Hale	British Columbia	West	Consumer
6913864	Stuart Van	Quebec	Quebec	Consumer
11321197	Christina DeMoss	British Columbia	West	Home Office
39521544	George Zrebassa	Quebec	Quebec	Home Office
11551378	Craig Yedwab	Yukon	Yukon	Consumer
67028724	Bobby Trafton	Quebec	Quebec	Corporate
7210830	Cari Sayre	Alberta	West	Corporate
10691025	Dennis Pardue	Saskachewan	Prarie	Corporate
96589719	Quincy Jones	Alberta	West	Corporate
78620006	Christine Kargatis	Ontario	Ontario	Small Business
58178202	Valerie Takahito	Alberta	West	Consumer
46716126	Thomas Thornton	Yukon	Yukon	Consumer
91078763	Hunter Lopez	British Columbia	West	Consumer
31765799	Corey Catlett	Nova Scotia	Atlantic	Home Office
53537502	Darren Koutras	Nova Scotia	Atlantic	Consumer
35123748	Matt Abelman	Nova Scotia	Atlantic	Home Office
33887422	Grant Carroll	Prince Edward Island	Atlantic	Small Business
15052698	Rob Haberlin	Ontario	Ontario	Corporate
29055608	Darrin Sayre	Nova Scotia	Atlantic	Consumer
29025972	Jill Matthias	British Columbia	West	Consumer
52276520	Eric Barreto	British Columbia	West	Small Business
55920460	Neil Knudson	Saskachewan	Prarie	Corporate
97070934	Mike Caudle	Ontario	Ontario	Corporate
61322431	Brian Thompson	Quebec	Quebec	Home Office
59879429	Sara Luxemburg	Nova Scotia	Atlantic	Corporate
96448861	Liz Willingham	Quebec	Quebec	Home Office
48564444	Matt Abelman	British Columbia	West	Home Office
97936435	Marc Crier	Manitoba	Prarie	Corporate
102974960	Sara Luxemburg	Nova Scotia	Atlantic	Small Business
34013170	Craig Molinari	Saskachewan	Prarie	Small Business
100729818	Jenna Caffey	Alberta	West	Consumer
26730000	Deborah Brumfield	British Columbia	West	Small Business
42895043	Theresa Swint	Quebec	Quebec	Consumer
104393625	Duane Huffman	Ontario	Ontario	Consumer
103723976	Annie Cyprus	Nunavut	Nunavut	Home Office
5890384	Liz Price	Nova Scotia	Atlantic	Consumer
29483524	Erin Mull	New Brunswick	Atlantic	Corporate
84641727	Cindy Chapman	Yukon	Yukon	Corporate
26983125	Carlos Soltero	Nunavut	Nunavut	Consumer
9523535	Stewart Visinsky	Manitoba	Prarie	Corporate
22838558	Michael Granlund	Nova Scotia	Atlantic	Home Office
24149383	Denny Joy	Manitoba	Prarie	Corporate
77009680	Rob Beeghly	Saskachewan	Prarie	Consumer
98541198	Paul MacIntyre	Ontario	Ontario	Corporate
18334625	Nancy Lomonaco	Ontario	Ontario	Home Office
68157819	Eugene Barchas	Nunavut	Nunavut	Corporate
50890784	Dave Hallsten	Ontario	Ontario	Corporate
42701778	Dan Campbell	Yukon	Yukon	Corporate
55591205	Cindy Chapman	Yukon	Yukon	Consumer
101248528	Carlos Meador	Yukon	Yukon	Corporate
76319822	Mike Kennedy	Manitoba	Prarie	Corporate
81675705	Joseph Airdo	Manitoba	Prarie	Corporate
73221313	Patrick Bzostek	British Columbia	West	Consumer
18361125	Jas O'Carroll	Ontario	Ontario	Corporate
76814747	Arthur Gainer	Manitoba	Prarie	Corporate
58129492	Philip Brown	Prince Edward Island	Atlantic	Corporate
15561390	Keith Herrera	Nova Scotia	Atlantic	Small Business
81815032	Eudokia Martin	Ontario	Ontario	Home Office
51145168	Fred Wasserman	Ontario	Ontario	Home Office
61807764	Andy Yotov	Alberta	West	Corporate
11001728	Mark Packer	British Columbia	West	Small Business
30028735	Julia Barnett	British Columbia	West	Home Office
58852314	Max Jones	Ontario	Ontario	Home Office
93109423	Hunter Glantz	Northwest Territories	Northwest Territories	Corporate
47941506	Matthew Clasen	Ontario	Ontario	Consumer
98766204	Nicole Brennan	British Columbia	West	Home Office
10575811	Christopher Martinez	British Columbia	West	Small Business
5277556	Karl Brown	Nova Scotia	Atlantic	Home Office
65757696	Tamara Willingham	British Columbia	West	Corporate
83021824	Carol Adams	Quebec	Quebec	Corporate
25488283	Dianna Arnett	Nova Scotia	Atlantic	Home Office
62373543	Stefania Perrino	Quebec	Quebec	Corporate
6499919	Debra Catini	British Columbia	West	Small Business
82208002	Shaun Weien	Manitoba	Prarie	Home Office
91042485	Steve Chapman	Manitoba	Prarie	Corporate
28782880	Damala Kotsonis	Newfoundland	Atlantic	Corporate
38783437	Darrin Sayre	Quebec	Quebec	Consumer
60937343	Tony Sayre	Alberta	West	Home Office
34034789	Raymond Fair	Nova Scotia	Atlantic	Small Business
38075002	Alejandro Grove	Ontario	Ontario	Corporate
93660979	Roger Demir	Alberta	West	Consumer
73053407	Mike Vittorini	British Columbia	West	Small Business
59426264	Grant Thornton	British Columbia	West	Corporate
81859317	Claire Good	Alberta	West	Home Office
71636340	Kean Thornton	Yukon	Yukon	Corporate
68205763	Barry Weirich	British Columbia	West	Corporate
42880061	Denise Leinenbach	Ontario	Ontario	Home Office
32749447	Michael Paige	Newfoundland	Atlantic	Small Business
61094278	Roland Black	Nova Scotia	Atlantic	Small Business
93607330	Chad McGuire	Quebec	Quebec	Small Business
58941026	Michael Paige	Quebec	Quebec	Small Business
20484349	John Lee	Manitoba	Prarie	Corporate
89540355	Bart Watters	Manitoba	Prarie	Corporate
76651111	Pauline Webber	Saskachewan	Prarie	Consumer
9599437	Giulietta Weimer	British Columbia	West	Corporate
54575080	Craig Carroll	Ontario	Ontario	Corporate
23921769	Giulietta Dortch	British Columbia	West	Small Business
4514530	Tony Molinari	British Columbia	West	Corporate
24574802	Ken Lonsdale	Ontario	Ontario	Consumer
89092013	Barry Franz	Nova Scotia	Atlantic	Corporate
69641516	Eva Jacobs	British Columbia	West	Home Office
35637070	Patrick Gardner	New Brunswick	Atlantic	Consumer
23544783	Vivek Gonzalez	Quebec	Quebec	Consumer
73881886	Christine Sundaresam	Manitoba	Prarie	Small Business
84941883	Bobby Trafton	British Columbia	West	Small Business
54239905	William Brown	Saskachewan	Prarie	Home Office
93861666	Peter McVee	Quebec	Quebec	Small Business
30256039	Maurice Satty	Manitoba	Prarie	Corporate
67518302	Paul Van Hugh	British Columbia	West	Consumer
37451272	Theresa Coyne	Ontario	Ontario	Home Office
23407763	Charles McCrossin	Northwest Territories	Northwest Territories	Corporate
71736805	Chad Sievert	Nova Scotia	Atlantic	Corporate
11034951	Karen Carlisle	Nova Scotia	Atlantic	Home Office
26802505	Tracy Poddar	Quebec	Quebec	Corporate
103956879	Rachel Payne	Manitoba	Prarie	Home Office
36382841	Ivan Liston	British Columbia	West	Consumer
106291700	Pete Kriz	Yukon	Yukon	Corporate
37999431	Tamara Manning	Alberta	West	Corporate
7178696	Alan Hwang	Ontario	Ontario	Small Business
33411187	Quincy Jones	Yukon	Yukon	Home Office
36470311	Sean Christensen	Ontario	Ontario	Home Office
26622969	Jennifer Patt	Ontario	Ontario	Home Office
90439294	Peter McVee	Nova Scotia	Atlantic	Small Business
83023492	Lindsay Castell	Saskachewan	Prarie	Corporate
78118572	Philip Brown	Ontario	Ontario	Corporate
74751607	Carol Darley	British Columbia	West	Small Business
87627247	Dave Hallsten	Quebec	Quebec	Corporate
90386549	Frank Atkinson	Quebec	Quebec	Corporate
55788434	Bruce Money	Alberta	West	Corporate
7438025	Karl Brown	Quebec	Quebec	Home Office
22754409	Greg Guthrie	Manitoba	Prarie	Corporate
81926227	Christine Sundaresam	Ontario	Ontario	Small Business
49229231	Sally Matthias	British Columbia	West	Home Office
60230536	Heather Jas	British Columbia	West	Corporate
78253758	Barry Weirich	Nova Scotia	Atlantic	Corporate
63476354	Tom Stivers	Quebec	Quebec	Small Business
5656997	Shirley Schmidt	Ontario	Ontario	Corporate
34598354	Giulietta Baptist	Prince Edward Island	Atlantic	Home Office
49129535	Karen Daniels	Ontario	Ontario	Consumer
62607421	Robert Dilbeck	Saskachewan	Prarie	Corporate
63896343	Filia McAdams	Ontario	Ontario	Small Business
104907203	Laurel Elliston	Quebec	Quebec	Corporate
44875137	Mary Zewe	Ontario	Ontario	Corporate
56916595	Eva Jacobs	Saskachewan	Prarie	Home Office
96299089	Eric Barreto	Yukon	Yukon	Consumer
93179234	Larry Hughes	Ontario	Ontario	Home Office
52863444	Grant Thornton	Yukon	Yukon	Corporate
10236331	Sally Knutson	Nova Scotia	Atlantic	Consumer
65993654	Anna Andreadi	British Columbia	West	Small Business
23111538	Cyra Reiten	British Columbia	West	Consumer
56394562	Hallie Redmond	Manitoba	Prarie	Home Office
83053562	Maureen Gastineau	Nova Scotia	Atlantic	Consumer
86531956	Guy Thornton	Ontario	Ontario	Corporate
101710424	Mark Packer	Nova Scotia	Atlantic	Small Business
14871276	Anthony O'Donnell	British Columbia	West	Consumer
12220783	Natalie Webber	British Columbia	West	Consumer
53838315	Troy Blackwell	Manitoba	Prarie	Home Office
85804202	Larry Tron	Alberta	West	Corporate
39901794	Ken Lonsdale	Alberta	West	Consumer
38030197	Christopher Schild	Manitoba	Prarie	Corporate
47367472	Daniel Byrd	British Columbia	West	Home Office
20282629	Evan Minnotte	Prince Edward Island	Atlantic	Corporate
102688731	Justin Deggeller	Saskachewan	Prarie	Corporate
34667672	Kelly Lampkin	Ontario	Ontario	Corporate
48318195	Scott Cohen	Ontario	Ontario	Consumer
95928627	Sarah Foster	British Columbia	West	Corporate
70199009	Bradley Drucker	British Columbia	West	Small Business
84747948	Chuck Sachs	Quebec	Quebec	Consumer
48962730	Jessica Myrick	Ontario	Ontario	Small Business
59523989	Allen Armold	Yukon	Yukon	Home Office
97525521	David Flashing	Newfoundland	Atlantic	Home Office
49594142	Jeremy Lonsdale	Quebec	Quebec	Corporate
93242448	Katherine Nockton	Ontario	Ontario	Corporate
59254130	Grant Carroll	Northwest Territories	Northwest Territories	Small Business
81884459	Becky Castell	Northwest Territories	Northwest Territories	Consumer
9995389	Emily Phan	Quebec	Quebec	Consumer
81950874	Steven Cartwright	Manitoba	Prarie	Home Office
83294535	Jack Lebron	Northwest Territories	Northwest Territories	Corporate
9089368	Maris LaWare	Yukon	Yukon	Home Office
52197137	Liz Pelletier	Alberta	West	Corporate
78858148	Michelle Lonsdale	Nunavut	Nunavut	Home Office
19029328	Gary Hwang	Manitoba	Prarie	Home Office
9576347	Michael Oakman	Quebec	Quebec	Small Business
37216054	Dean Katz	Yukon	Yukon	Home Office
68723117	Sally Knutson	British Columbia	West	Small Business
66316082	Karen Ferguson	Quebec	Quebec	Corporate
59862529	Keith Herrera	Quebec	Quebec	Corporate
99168275	Theone Pippenger	Manitoba	Prarie	Corporate
